frame.number,frame.time,ip.src,ip.dst,ip.proto,frame.len
"1","Dec 31, 1969 19:00:05.000000000 EST","198.98.54.105","100.0.0.1","6","40"
"2","Dec 31, 1969 19:00:05.000000000 EST","198.98.54.105","100.0.0.3","6","40"
"3","Dec 31, 1969 19:00:05.000000000 EST","198.98.54.105","100.0.0.1","6","40"
"4","Dec 31, 1969 19:00:05.000000000 EST","198.98.54.105","100.0.0.2","6","40"
"5","Dec 31, 1969 19:00:05.000000000 EST","198.98.54.105","100.0.0.3","6","40"
"6","Dec 31, 1969 19:00:05.046828000 EST","100.0.0.3","198.98.54.105","6","40"
"7","Dec 31, 1969 19:00:05.046828000 EST","100.0.0.3","198.98.54.105","6","40"
"8","Dec 31, 1969 19:00:05.046828000 EST","198.98.54.105","100.0.0.3","6","208"
"9","Dec 31, 1969 19:00:05.046828000 EST","198.98.54.105","100.0.0.3","6","1500"
"10","Dec 31, 1969 19:00:05.046828000 EST","198.98.54.105","100.0.0.3","6","1500"
"11","Dec 31, 1969 19:00:05.093656000 EST","100.0.0.3","198.98.54.105","6","103"
"12","Dec 31, 1969 19:00:05.094656000 EST","100.0.0.3","198.98.54.105","6","40"
"13","Dec 31, 1969 19:00:05.094656000 EST","198.98.54.105","100.0.0.3","6","291"
"14","Dec 31, 1969 19:00:05.094656000 EST","198.98.54.105","100.0.0.3","6","40"
"15","Dec 31, 1969 19:00:05.125034000 EST","100.0.0.1","198.98.54.105","6","40"
"16","Dec 31, 1969 19:00:05.125034000 EST","100.0.0.1","198.98.54.105","6","40"
"17","Dec 31, 1969 19:00:05.125034000 EST","198.98.54.105","100.0.0.1","6","198"
"18","Dec 31, 1969 19:00:05.125034000 EST","198.98.54.105","100.0.0.1","6","1500"
"19","Dec 31, 1969 19:00:05.125034000 EST","198.98.54.105","100.0.0.1","6","1500"
"20","Dec 31, 1969 19:00:05.131066000 EST","100.0.0.2","198.98.54.105","6","40"
"21","Dec 31, 1969 19:00:05.131066000 EST","198.98.54.105","100.0.0.2","6","1500"
"22","Dec 31, 1969 19:00:05.131066000 EST","198.98.54.105","100.0.0.2","6","1500"
"23","Dec 31, 1969 19:00:05.141484000 EST","100.0.0.3","198.98.54.105","6","40"
"24","Dec 31, 1969 19:00:05.141484000 EST","198.98.54.105","100.0.0.3","6","40"
"25","Dec 31, 1969 19:00:05.141484000 EST","100.0.0.3","198.98.54.105","6","100"
"26","Dec 31, 1969 19:00:05.141484000 EST","100.0.0.3","198.98.54.105","6","40"
"27","Dec 31, 1969 19:00:05.141484000 EST","198.98.54.105","100.0.0.3","6","40"
"28","Dec 31, 1969 19:00:05.141484000 EST","198.98.54.105","100.0.0.3","6","40"
"29","Dec 31, 1969 19:00:05.141484000 EST","100.0.0.3","198.98.54.105","6","40"
"30","Dec 31, 1969 19:00:05.142484000 EST","198.98.54.105","100.0.0.3","6","40"
"31","Dec 31, 1969 19:00:05.188312000 EST","100.0.0.3","198.98.54.105","6","557"
"32","Dec 31, 1969 19:00:05.188312000 EST","100.0.0.3","198.98.54.105","6","40"
"33","Dec 31, 1969 19:00:05.188312000 EST","198.98.54.105","100.0.0.3","6","1211"
"34","Dec 31, 1969 19:00:05.189312000 EST","100.0.0.3","198.98.54.105","6","40"
"35","Dec 31, 1969 19:00:05.189312000 EST","198.98.54.105","100.0.0.3","6","40"
"36","Dec 31, 1969 19:00:05.189312000 EST","198.98.54.105","100.0.0.3","6","40"
"37","Dec 31, 1969 19:00:05.235140000 EST","100.0.0.3","198.98.54.105","6","120"
"38","Dec 31, 1969 19:00:05.235140000 EST","100.0.0.3","198.98.54.105","6","73"
"39","Dec 31, 1969 19:00:05.235140000 EST","198.98.54.105","100.0.0.3","6","119"
"40","Dec 31, 1969 19:00:05.235140000 EST","198.98.54.105","100.0.0.3","6","119"
"41","Dec 31, 1969 19:00:05.235140000 EST","198.98.54.105","100.0.0.3","6","1500"
"42","Dec 31, 1969 19:00:05.236140000 EST","100.0.0.3","198.98.54.105","6","40"
"43","Dec 31, 1969 19:00:05.250068000 EST","100.0.0.1","198.98.54.105","6","103"
